tweet_id,lang,tweet_text,date,metrics
1185972570090176512,de,b'Unser Point de Presse zur #WahlCH19 live aus dem Bundeshaus. https://t.co/xc1dlZu1ux',2019-10-20 17:34:29+00:00,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 10, 'quote_count': 1}"
1185969775232671744,de,b'RT @fdp_zh: Herzliche Gratulation an unseren Stnderat @RuediNoser zum super Resultat. Jetzt kmpfen wir weiter!  https://t.co/PPqlRZqQXW',2019-10-20 17:23:23+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185969734770143232,de,b'RT @FDPFrauenCH: Mit Susanne Vincenz-Stauffacher wird der Kanton #StGallen neu durch eine starke weibliche Stimme in Bundesbern vertreten.',2019-10-20 17:23:13+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185969166827827200,de,b'Um 19:30 Uhr beginnt unser Point de Presse zur #WahlCH19 live aus dem Bundeshaus und live hier auf Twitter. https://t.co/K4XQL7qoOb',2019-10-20 17:20:58+00:00,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}"
1185964170661060608,de,b'Wir gratulieren @Marcel_Dobler und @Susanne Vincenz-Stauffacher zur (Wieder-)Wahl\n@fdpsanktgallen #WahlCH19 https://t.co/eFhEyzAnf2',2019-10-20 17:01:07+00:00,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 35, 'quote_count': 0}"
1185950787782037505,de,b'RT @Sunnechind: Herzliche Gratulation zum zweiten Platz Saskia Schenker! #WahlenCH19 https://t.co/bc4tlE3u7h',2019-10-20 16:07:56+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185946409750749185,de,b'Anna Giacometti hat es geschafft! Sie holt fr die @FDP_GR   den Sitz im Nationalrat zurck. Tanti auguri Anna!\n#gemeinsamweiterkommen #WahlCH19 https://t.co/bsDnhN0XCf',2019-10-20 15:50:32+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 18, 'quote_count': 0}"
1185935747704078336,de,b'Nicht nur in den einzelnen Kantonen auch im Bundeshaus ist heute einiges los. Hier wollen die Kandidatinnen und Kandidaten der #WahlCH19 hin und hier sind auch die Medien in Stellung. \n\nKommunikationschef @MartinStucki nimmt euch mit auf eine Sightseeing-Tour. https://t.co/WqpNQOfkdn',2019-10-20 15:08:10+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}"
1185914009930911745,de,b'Gratulation nach #Luzern an den wiedergewhlten Stnderat @Damian_Mueller_! \n#WahlCH19 https://t.co/b6XbbAS1er',2019-10-20 13:41:47+00:00,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}"
1185912431895339010,de,b'Unsere Prsidentin @petragoessi und Fraktionsprsident Beat #Walti sind jetzt auf dem Weg nach #Bern um im Bundeshaus die Wahlergebnisse zu verfolgen. Kurzer Blick auf die aktuelle Hochrechnung vor der Ankunft. #WahlCH19 https://t.co/orIxjaVbpq',2019-10-20 13:35:31+00:00,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 21, 'quote_count': 0}"
1185905916262129664,de,b'RT @Damian_Mueller_: Liebe Luzernerinnen und Luzerner \nHerzlichen Dank fr Ihr Vertrauen und Ihre grossartige Untersttzung. Ich bin berw',2019-10-20 13:09:38+00:00,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185901860424704000,de,b'Es herrscht Hochbetrieb im Generalsekretariat der FDP.Die Liberalen. Es wird beobachtet analysiert und gepostet. @Leitner_Davos nimmt euch mit auf eine Tour hinter die Kulissen.\n\n#WahlCH19 #WahlenCH19 https://t.co/b75slGbqXu',2019-10-20 12:53:31+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 17, 'quote_count': 1}"
1185900175237271553,de,b'RT @fdp_ag: Unser Kandidat @ThierryBurkart  liegt im Rennen um den Stnderat deutlich vorne!\n\n#frdenAargau #konsequentpositiv #WahlenAG19',2019-10-20 12:46:49+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185895417046806528,de,b'RT @ignaziocassis: Freie und faire Wahlen - was fr ein Privileg! Dank an alle die sich in der heute zur Wahl stellen whlen gehen oder',2019-10-20 12:27:54+00:00,"{'retweet_count': 42, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185889267513475075,de,b'RT @srf_ostschweiz: Jetzt ist es definitiv: Martin Schmid (FDP) und Stefan Engler (CVP) bleiben fr Graubnden im Stnderat. #WahlCH19',2019-10-20 12:03:28+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185888140168454145,de,b'RT @Jeanine_Glarner: 27940 Whlerinnen und Whler haben mir heute ihre Stimme fr den Regierungsrat gegeben. Vielen herzlichen Dank!!!\n\n#t',2019-10-20 11:59:00+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185886272046424065,de,b'Impressionen aus den Kantonen:\nDie @FDP_TG verfolgt gespannt die #WahlCH19  https://t.co/ByutqZjC8K',2019-10-20 11:51:34+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1185882050080989185,de,b'RT @diisradiotop: Wahlen Appenzell Ausserrhoden: Andrea Caroni (FDP) verteidigt seinen Stnderatssitz und David Zuberbhler (SVP) seinen Na',2019-10-20 11:34:48+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185874551621611520,de,b'Pasta-Party im Generalsekretariat der FDP. Guten Appetit!\n#WahlCH19 https://t.co/Noi0QDhW02',2019-10-20 11:05:00+00:00,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}"
1185868739297894401,de,b'Liebes @teamFDPSchweiz ber Wochen und Monate habt ihr an Standaktionen mit einem Podcast oder von Tr zu Tr die Menschen angesprochen. Wir danken euch fr den grossartigen Einsatz. \nGemeinsam kommen wir weiter! #teamFDP\n#gemeinsamweiterkommen #mglichmachen #WahlCH19 https://t.co/PAwb2qEOSB',2019-10-20 10:41:54+00:00,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 25, 'quote_count': 0}"
1185864280157151237,de,b'RT @PetraGoessi: Liebe @FDP_Liberalen Kandidierende im Namen des gesamten Wahlkampfteams danke ich euch herzlich fr euer grosses &amp; unerm',2019-10-20 10:24:11+00:00,"{'retweet_count': 11, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185813193840566273,de,b'RT @Titus_Meier: Mit den Kindern an die Urne und zeigen wie Whlen funktioniert. So lernen sie fr spter dass unsere Demokratie von der',2019-10-20 07:01:11+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185794272437493764,de,b'Es ist soweit - Wahltag. Du hast noch nicht gewhlt? Dann gehe jetzt an die Urne und entscheide mit.\nDeine Stimme macht einen Unterschied. Gemeinsam kommen wir weiter. #jetztFDPwhlen #WahlCH19 #gemeinsamweiterkommen https://t.co/jIKs02U3sb',2019-10-20 05:46:00+00:00,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 28, 'quote_count': 4}"
1185574419906879489,de,b'RT @cwasi: Die To-Do-Liste fr heute: \n1 Burger und Bier  . \n2 Wahlcouvert ausfllen - mit Ihren Stimmen fr die FDP #jetztFDPwhlen',2019-10-19 15:12:23+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185538588013944840,de,b'Morgen ist Wahltag - gehe whlen. Denn deine Stimme macht einen Unterschied - vielleicht den entscheidenden Unterschied. Tragen wir das Erfolgsmodell Schweiz in die Zukunft. Gemeinsam kommen wir weiter. #jetztFDPwhlen #WahlCH19 #WahlenCH19 https://t.co/1FSpSNd4gp',2019-10-19 12:50:00+00:00,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}"
1185496057628614657,de,"b'Der Dialekt ist vielleicht unterschiedlich. Aber der Wille die Schweiz weiterzubringen vereint. Gemeinsam kommen wir weiter. ""Wlle. Whle. Mglich mache!"" @Damian_Mueller_ @ChristaMarkwald @cwasi @HPPortmann @JauslinMatthias @hjbrunner https://t.co/05aVhBt99A'",2019-10-19 10:01:00+00:00,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 18, 'quote_count': 1}"
1185449249086984192,de,b'Unsere freisinnigen Wahlkmpferinnen und Wahlkmpfer sind bis zur letzten Minute im Einsatz. Danke fr euren enormen und unermdlichen Einsatz fr die #FDP und fr unsere #Heimat.\nIhr seid #Mglichmacher! \n#gemeinsamweiterkommen #WahlCH19 https://t.co/sKXgdJeCVV',2019-10-19 06:55:00+00:00,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 19, 'quote_count': 0}"
1185435409263673344,de,b'Die To-Do-Liste fr heute: \n1 Sport treiben. \n2 Wahlcouvert ausfllen - mit Ihren Stimmen fr die FDP #jetztFDPwhlen #WahlCH19 https://t.co/EeoOHUKVI5',2019-10-19 06:00:00+00:00,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 7, 'quote_count': 1}"
1185234437690331136,de,b'RT @hitschfex: Die Uhr tickt. Also ab an die Urne! @FDP_Liberalen @MichaelPfaeffli https://t.co/QZ3KsFkhjB',2019-10-18 16:41:25+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185213313321525248,de,b'Whlen heisst #Zukunft gestalten.\nWhlen heisst Unterschied machen\nWhlen heisst mitentscheiden.\nWhlen heisst #Verantwortung bernehmen.\nDeine Stimme zhlt.\n#mglichmachen #gemeinsamweiterkommen #WahlCH19 https://t.co/fMHClRnc8v',2019-10-18 15:17:28+00:00,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 19, 'quote_count': 2}"
1185193874714775555,de,b'RT @LZurkirchen: Fr @spschweiz-Whler ist es Zeit fr einen #Richtungswechsel! #jetztFDPwhlen #mglichmachen #gemeinsamweiterkommen #Wahl',2019-10-18 14:00:14+00:00,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185177732562468864,de,b'Noch immer haben viele Menschen nicht gewhlt. \nBlaumachen zhlt aber nicht. Entscheiden Sie mit und bernehmen Sie Verantwortung fr unsere Heimat. Sie haben noch 2 Tage Zeit - gehen Sie whlen!\n#jetztFDPwhlen #gemeinsamweiterkommen #WahlCH19 https://t.co/VRRulJtUQV',2019-10-18 12:56:05+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 21, 'quote_count': 1}"
1185154731943120898,de,b'RT @cpueh: Der Countdown luft. Noch 48 Stunden bis die Wahllokale schliessen. Jetzt @FDP_Liberalen whlen! Fr #Freiheit #Gemeinsinn und',2019-10-18 11:24:41+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1185134502416470016,de,b'Ballonfahren ist #Freiheit. Fr diese Freiheit ist aber echte Teamarbeit gefragt. Nur gemeinsam kommen wir weiter. Unser #FDPBallon hat in den letzten Monaten Freisinnige in der ganzen #Schweiz besucht um sie zu motivieren und ihnen fr ihren grossen Einsatz zu danken . MERCI! https://t.co/teITSp7Mf7',2019-10-18 10:04:18+00:00,"{'retweet_count': 13, 'reply_count': 1, 'like_count': 41, 'quote_count': 1}"
