tweet_id,lang,tweet_text,date,metrics
1174649224912355328,fr,"b'""La dcision prise aujourd\'hui dintroduire une taxe sur les billets d\'avion est un petit pas mais tout de mme une tape intermdiaire importante. Une Suisse pionnire de la protection de lenvironnement cest possible."" @Juerg_Grossen. https://t.co/yHxu0POmvw~ https://t.co/7DVFViy5HZ'",2019-09-19 11:39:33+00:00,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 9, 'quote_count': 2}"
1174424548437106688,fr,"b'RT @Vertliberaux_GE: ""J\'ai choisi les vert\'libraux car ils regardent droit devant."" Michel Matter est candidat sur notre liste aux #EF2019'",2019-09-18 20:46:46+00:00,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1174424517659246592,fr,"b'RT @Vertliberaux_GE: ""Le parti vert\'libral a toujours su rest quilibr sans tomber dans les extrmes tout en alliant conomie et colo'",2019-09-18 20:46:39+00:00,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1173889899549929472,fr,"b'RT @MWuarin: Merci  Nicolas Gaspoz de @Swisselectricty qui affirme ""La transition nergtique est beaucoup plus une opportunit qu\'une con'",2019-09-17 09:22:16+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1173887824988430336,fr,"b""RT @isfpo: Le journal de midi pour m'couter  partir de 17min...#ecologiequifaitenvie https://t.co/B9ZdKUcsRv""",2019-09-17 09:14:01+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1173886102022828033,fr,"b""On veut donner envie aux gens de faire de lcologie @I_Chevalley. Notre parti grandit en Suisse Romande aussi. Aprs 10 ans d'existence de ce ct de la Sarine c'est trs positif! https://t.co/iFnDtpF5Rn""",2019-09-17 09:07:11+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
1173883820745076736,fr,"b'Cette initiative nuisible aura des consquences fatales pour notre conomie."" affirme @I_Chevalley. Les vert\'libraux s\'engagent pour une Suisse moderne et qui vit avec son temps. #aucoeurdelEurope #EF2019 #crateursdavenir  https://t.co/s0l4j2CVQK'",2019-09-17 08:58:07+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1173597233339600896,fr,"b""Alors que le Conseil des Etats dcide aujourd'hui s'il faut cesser de pnaliser fiscalement le 2me revenu des couples maris c'est une vidence depuis longtemps pour les vert'libraux que seule l'imposition individuelle est une solution quitable pour tous les modles de vie. https://t.co/tD9nfQNWAM""",2019-09-16 13:59:19+00:00,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}"
1173575130099982336,fr,b'Venez nombreux  la meeting party des @vertliberauxFR ce jeudi en ville de Fribourg! https://t.co/GuYjfMLiom https://t.co/MT8uSLewp3',2019-09-16 12:31:29+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
1173563563379703812,fr,b'RT @pvlVD: @Mikedupertuis notre secrtaire gnral et candidat aux #EF2019 tait sur les ondes de @radiochablais  vendredi pour prsenter',2019-09-16 11:45:31+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
1173558133949652993,fr,"b'""Nous devons montrer les cts positifs de l\'cologie et les possibilit de changement. Une cologie qui fait envie!"" disait la co-prsidente des @jvl_ch @AFontesMartins sur le plateau de @la_tele ! #crateursdavenir #cologiequifaitenvie https://t.co/ikhv3xMVLq'",2019-09-16 11:23:57+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"
1173525787452039168,fr,"b""Les accords bilatraux ont t une voie remplie de succs pour notre pays. Pour cette raison nous soutenons l'accord-cadre et nous nous opposons  l'initiative pour une immigration modre! Ce ne sont pas que les #EF2019 du climat mais aussi celles de l'Europe.#aucoeurdelEurope https://t.co/kyuBxQKWSr""",2019-09-16 09:15:25+00:00,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}"
1172536928845148160,fr,"b'""On aurait d faire un vrai saut qui aurait permis aux femmes d\'avoir une galit des chances pour leurs carrires et on ne le fait pas."" disait @I_Chevalley. Pour l\'galit et tous les types de familles modernes votez vert\'libral! #crateursdavenir  https://t.co/lvb904myjY https://t.co/Liss5DAI71'",2019-09-13 15:46:03+00:00,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
